timestamp_utc,N_counts,E_counts,Z_counts
2025-03-14T09:30:00.780Z,-2.6693,-6.0853,152.0039
2025-03-14T09:30:00.790Z,-1.7943,-6.5774,-188.9917
2025-03-14T09:30:00.800Z,-4.3272,-8.8576,-74.6915
2025-03-14T09:30:00.810Z,-4.2892,-10.5264,48.2904
2025-03-14T09:30:00.820Z,-5.2366,-12.1175,2.3586
2025-03-14T09:30:00.830Z,-6.0063,-14.8187,22.8012
2025-03-14T09:30:00.840Z,-5.0024,-14.6166,-89.1606
2025-03-14T09:30:00.850Z,-5.3914,-14.0481,1.0798
2025-03-14T09:30:00.860Z,-4.7281,-14.4320,1.6235
2025-03-14T09:30:00.870Z,-4.9464,-14.8690,-3.7109
2025-03-14T09:30:00.880Z,-4.3661,-16.0869,7.2316
2025-03-14T09:30:00.890Z,-3.2859,-16.2524,105.4856
2025-03-14T09:30:00.900Z,-4.3159,-15.2275,-6.8265
2025-03-14T09:30:00.910Z,-4.4763,-13.7031,-66.0557
2025-03-14T09:30:00.920Z,-5.9818,-13.9737,42.5281
2025-03-14T09:30:00.930Z,-7.5804,-13.0147,-143.3373
2025-03-14T09:30:00.940Z,-9.2378,-13.6177,-209.3048
2025-03-14T09:30:00.950Z,-11.6048,-14.3407,-44.4764
2025-03-14T09:30:00.960Z,-11.5388,-14.3966,-203.9026
2025-03-14T09:30:00.970Z,-11.3864,-15.3722,-17.6505
2025-03-14T09:30:00.980Z,-11.2010,-15.3656,-9.1845
2025-03-14T09:30:00.990Z,-13.6059,-15.7139,-65.2417
2025-03-14T09:30:01.000Z,-17.3377,-16.9762,52.1425
2025-03-14T09:30:01.010Z,-16.9872,-15.2609,-45.8407
2025-03-14T09:30:01.020Z,-17.7384,-15.3273,-132.1292
2025-03-14T09:30:01.030Z,-18.2601,-16.0909,-48.7727
2025-03-14T09:30:01.040Z,-19.3098,-15.4803,-90.5140
2025-03-14T09:30:01.050Z,-19.0549,-14.6421,25.8788
2025-03-14T09:30:01.060Z,-19.5585,-14.4469,3.4436
2025-03-14T09:30:01.070Z,-22.4996,-14.8492,146.0912
2025-03-14T09:30:01.080Z,-23.4244,-14.0007,138.9158
2025-03-14T09:30:01.090Z,-24.2963,-14.5940,45.2977
2025-03-14T09:30:01.100Z,-24.3354,-15.0987,-10.7383
2025-03-14T09:30:01.110Z,-24.6386,-16.6731,35.9216
2025-03-14T09:30:01.120Z,-26.5282,-19.1040,-71.1742
2025-03-14T09:30:01.130Z,-28.0954,-21.5984,33.3727
2025-03-14T09:30:01.140Z,-25.7298,-21.2075,260.0224
2025-03-14T09:30:01.150Z,-27.4955,-23.4903,-66.5703
2025-03-14T09:30:01.160Z,-26.3246,-24.0870,-71.5866
2025-03-14T09:30:01.170Z,-26.4508,-25.6268,-9.9790
2025-03-14T09:30:01.180Z,-27.0232,-25.3920,-76.2530
2025-03-14T09:30:01.190Z,-26.0426,-23.1217,230.1085
2025-03-14T09:30:01.200Z,-24.2214,-20.7529,92.0238
2025-03-14T09:30:01.210Z,-23.2184,-21.4169,112.9989
2025-03-14T09:30:01.220Z,-21.9983,-21.1095,2.6891
2025-03-14T09:30:01.230Z,-22.4110,-21.8154,-135.0363
2025-03-14T09:30:01.240Z,-21.8828,-20.7778,-59.1679
2025-03-14T09:30:01.250Z,-21.9784,-20.2259,162.8364
2025-03-14T09:30:01.260Z,-21.7725,-17.5782,29.1828
2025-03-14T09:30:01.270Z,-19.3960,-15.1548,-83.6458
2025-03-14T09:30:01.280Z,-17.7768,-15.0375,7.9039
2025-03-14T09:30:01.290Z,-18.0853,-14.2251,40.1359
2025-03-14T09:30:01.300Z,-18.6489,-13.2035,-57.3736
2025-03-14T09:30:01.310Z,-16.1960,-11.4669,55.6535
2025-03-14T09:30:01.320Z,-15.8857,-9.0251,-106.9844
2025-03-14T09:30:01.330Z,-15.9656,-6.2135,72.7546
2025-03-14T09:30:01.340Z,-15.4789,-2.4507,-70.2231
2025-03-14T09:30:01.350Z,-13.8652,0.6152,116.4670
2025-03-14T09:30:01.360Z,-12.5924,2.1492,70.6258
2025-03-14T09:30:01.370Z,-12.5286,4.8555,49.2200
2025-03-14T09:30:01.380Z,-12.5537,6.6744,56.1772
2025-03-14T09:30:01.390Z,-12.8609,9.1403,58.7387
2025-03-14T09:30:01.400Z,-12.1748,12.7897,68.6980
2025-03-14T09:30:01.410Z,-7.9723,14.5567,56.3169
2025-03-14T09:30:01.420Z,-7.1444,15.1704,136.7534
2025-03-14T09:30:01.430Z,-8.2283,17.6368,7.7606
2025-03-14T09:30:01.440Z,-6.3166,22.1412,-98.2888
2025-03-14T09:30:01.450Z,-3.1074,25.5721,259.6454
2025-03-14T09:30:01.460Z,0.5137,27.8768,-6.4330
2025-03-14T09:30:01.470Z,4.8490,28.7764,-139.5729
2025-03-14T09:30:01.480Z,7.9491,31.3669,3.2760
2025-03-14T09:30:01.490Z,10.8283,34.7758,57.8074
2025-03-14T09:30:01.500Z,13.9913,36.2523,153.2638
2025-03-14T09:30:01.510Z,18.4497,38.9786,6.8828
2025-03-14T09:30:01.520Z,19.5757,41.7042,51.1191
2025-03-14T09:30:01.530Z,21.1006,40.8126,13.3460
2025-03-14T09:30:01.540Z,22.0336,42.1487,-194.5398
2025-03-14T09:30:01.550Z,22.7565,45.4324,26.7576
2025-03-14T09:30:01.560Z,25.8359,47.1885,-65.0844
2025-03-14T09:30:01.570Z,27.1960,48.5619,-23.3280
2025-03-14T09:30:01.580Z,29.3133,49.8604,-101.9350
2025-03-14T09:30:01.590Z,29.7460,51.2412,69.3921
2025-03-14T09:30:01.600Z,29.2168,53.8264,-146.7288
2025-03-14T09:30:01.610Z,29.5969,54.3348,-31.0342
2025-03-14T09:30:01.620Z,29.7409,54.3175,129.8482
2025-03-14T09:30:01.630Z,30.5404,55.8512,-192.1293
2025-03-14T09:30:01.640Z,30.6565,54.5952,-7.3396
2025-03-14T09:30:01.650Z,31.7609,55.8915,188.2533
2025-03-14T09:30:01.660Z,31.2225,55.6825,177.9575
2025-03-14T09:30:01.670Z,29.3071,57.0882,-14.4998
2025-03-14T09:30:01.680Z,28.8727,58.1229,81.4021
2025-03-14T09:30:01.690Z,29.4639,60.1066,-97.9272
2025-03-14T09:30:01.700Z,27.4043,60.2250,86.1373
2025-03-14T09:30:01.710Z,28.2672,61.7796,140.3724
2025-03-14T09:30:01.720Z,27.2447,59.1074,83.6667
2025-03-14T09:30:01.730Z,28.6218,58.9023,-142.0884
2025-03-14T09:30:01.740Z,29.0545,61.0191,11.0809
2025-03-14T09:30:01.750Z,27.7862,60.3363,9.1413
2025-03-14T09:30:01.760Z,25.0956,61.6711,65.7468
2025-03-14T09:30:01.770Z,23.3247,62.7555,128.4650
2025-03-14T09:30:01.780Z,22.7877,61.5833,-87.7847
2025-03-14T09:30:01.790Z,21.6796,60.9859,15.9625
2025-03-14T09:30:01.800Z,21.3692,59.4291,-32.2120
2025-03-14T09:30:01.810Z,22.4218,57.1821,-64.5234
2025-03-14T09:30:01.820Z,24.2659,53.1193,-48.5061
2025-03-14T09:30:01.830Z,23.7647,49.9689,-71.8790
2025-03-14T09:30:01.840Z,22.5414,46.6161,109.8488
2025-03-14T09:30:01.850Z,22.3946,42.7928,23.2904
2025-03-14T09:30:01.860Z,21.2076,37.4148,191.0183
2025-03-14T09:30:01.870Z,18.2596,34.9134,-97.5905
2025-03-14T09:30:01.880Z,16.3162,30.6584,175.6439
2025-03-14T09:30:01.890Z,12.4685,27.1797,74.6062
2025-03-14T09:30:01.900Z,11.3740,22.7079,84.8196
2025-03-14T09:30:01.910Z,10.1964,18.6554,94.0510
2025-03-14T09:30:01.920Z,7.0443,12.2347,-45.5077
2025-03-14T09:30:01.930Z,6.0647,8.6923,177.4054
2025-03-14T09:30:01.940Z,3.7432,4.0792,-128.8877
2025-03-14T09:30:01.950Z,0.8000,-0.4914,-83.5076
2025-03-14T09:30:01.960Z,-1.6327,-4.9205,30.8210
2025-03-14T09:30:01.970Z,-4.7199,-8.6763,156.4910
2025-03-14T09:30:01.980Z,-6.6382,-12.6784,-123.9311
2025-03-14T09:30:01.990Z,-8.7765,-17.2781,-108.8947
2025-03-14T09:30:02.000Z,-9.4270,-20.4908,41.1206
2025-03-14T09:30:02.010Z,-11.7724,-24.2362,-200.1457
2025-03-14T09:30:02.020Z,-11.4161,-29.1645,43.4214
2025-03-14T09:30:02.030Z,-12.3024,-34.1047,51.8812
2025-03-14T09:30:02.040Z,-12.4934,-35.3217,247.6382
2025-03-14T09:30:02.050Z,-12.1187,-37.0615,131.0232
2025-03-14T09:30:02.060Z,-11.5338,-40.3591,-84.4664
2025-03-14T09:30:02.070Z,-11.9069,-42.4011,86.2380
2025-03-14T09:30:02.080Z,-12.9291,-44.4631,-2.9846
2025-03-14T09:30:02.090Z,-12.9508,-45.9249,-2.8919
2025-03-14T09:30:02.100Z,-12.9111,-48.2799,32.3686
2025-03-14T09:30:02.110Z,-11.6476,-48.6780,-24.7434
2025-03-14T09:30:02.120Z,-10.1752,-49.7369,249.1729
2025-03-14T09:30:02.130Z,-8.5496,-54.2526,-65.6629
2025-03-14T09:30:02.140Z,-7.9437,-56.0271,17.2420
2025-03-14T09:30:02.150Z,-8.3236,-56.6872,149.5664
2025-03-14T09:30:02.160Z,-7.7309,-59.2970,-31.8587
2025-03-14T09:30:02.170Z,-7.5009,-61.3378,76.9791
2025-03-14T09:30:02.180Z,-8.5899,-63.2752,-234.9706
2025-03-14T09:30:02.190Z,-8.2263,-64.9798,135.6181
2025-03-14T09:30:02.200Z,-8.2152,-65.9140,202.7986
2025-03-14T09:30:02.210Z,-6.5302,-66.6077,-123.0536
2025-03-14T09:30:02.220Z,-6.9993,-68.0487,-98.2429
2025-03-14T09:30:02.230Z,-6.7441,-70.0092,-43.2679
2025-03-14T09:30:02.240Z,-7.0838,-71.9876,-98.5695
2025-03-14T09:30:02.250Z,-9.2131,-71.8291,13.2225
2025-03-14T09:30:02.260Z,-8.8113,-69.9692,29.8984
2025-03-14T09:30:02.270Z,-8.1288,-69.3994,255.4899
2025-03-14T09:30:02.280Z,-8.5631,-68.4917,32.9129
2025-03-14T09:30:02.290Z,-5.8642,-66.7560,127.8660
2025-03-14T09:30:02.300Z,-3.6798,-66.7781,49.1580
2025-03-14T09:30:02.310Z,-3.2470,-64.6803,-76.5062
2025-03-14T09:30:02.320Z,-4.0782,-60.6632,-19.2440
2025-03-14T09:30:02.330Z,-5.4257,-57.2313,100.1799
2025-03-14T09:30:02.340Z,-3.4464,-52.5187,-146.4339
2025-03-14T09:30:02.350Z,-1.7394,-49.1444,41.3213
2025-03-14T09:30:02.360Z,-1.2610,-45.7967,14.8403
2025-03-14T09:30:02.370Z,1.6408,-42.8902,47.9007
2025-03-14T09:30:02.380Z,5.5250,-40.2613,59.8527
2025-03-14T09:30:02.390Z,6.4166,-35.2620,93.0298
2025-03-14T09:30:02.400Z,8.6242,-31.1942,110.3095
2025-03-14T09:30:02.410Z,8.9290,-27.5156,67.6553
2025-03-14T09:30:02.420Z,10.0004,-23.2775,11.9200
2025-03-14T09:30:02.430Z,12.6716,-19.6566,133.5015
2025-03-14T09:30:02.440Z,15.8665,-17.0499,128.0519
2025-03-14T09:30:02.450Z,18.7777,-15.8795,36.4558
2025-03-14T09:30:02.460Z,20.9752,-12.6321,-60.2207
2025-03-14T09:30:02.470Z,21.0547,-9.5706,-13.8619
2025-03-14T09:30:02.480Z,24.6097,-7.3163,161.0830
2025-03-14T09:30:02.490Z,28.0126,-7.5701,-108.7566
2025-03-14T09:30:02.500Z,27.0950,-7.8062,57.8134
2025-03-14T09:30:02.510Z,27.9470,-6.0581,-125.6921
2025-03-14T09:30:02.520Z,27.9335,-3.9015,-247.2708
2025-03-14T09:30:02.530Z,26.8228,-3.4607,22.0796
2025-03-14T09:30:02.540Z,25.4218,-1.4632,-114.4275
2025-03-14T09:30:02.550Z,23.5671,0.1732,-33.9799
2025-03-14T09:30:02.560Z,22.1778,0.7801,79.7754
2025-03-14T09:30:02.570Z,22.1816,2.1367,-59.4537
2025-03-14T09:30:02.580Z,22.3628,1.5483,-31.9340
2025-03-14T09:30:02.590Z,22.4090,2.1684,14.9455
2025-03-14T09:30:02.600Z,22.8082,1.9940,2.8768
2025-03-14T09:30:02.610Z,19.9112,2.5315,-167.3807
2025-03-14T09:30:02.620Z,16.5152,2.9623,-126.4274
2025-03-14T09:30:02.630Z,13.8013,3.0788,66.9007
2025-03-14T09:30:02.640Z,10.5699,2.2151,-126.2007
2025-03-14T09:30:02.650Z,10.0891,2.4928,113.9246
2025-03-14T09:30:02.660Z,7.9222,2.4282,-204.7421
2025-03-14T09:30:02.670Z,5.9721,3.5950,85.9749
2025-03-14T09:30:02.680Z,4.0405,3.0855,-50.6496
2025-03-14T09:30:02.690Z,4.2801,2.7235,-15.7797
2025-03-14T09:30:02.700Z,2.6230,2.9025,-81.4135
2025-03-14T09:30:02.710Z,1.5517,2.1232,-116.2587
2025-03-14T09:30:02.720Z,0.2878,1.9187,-56.0565
2025-03-14T09:30:02.730Z,-0.5970,3.3269,57.7328
2025-03-14T09:30:02.740Z,-2.9270,3.7781,-71.3466
2025-03-14T09:30:02.750Z,-7.3667,3.6593,-171.2013
2025-03-14T09:30:02.760Z,-8.5877,4.8966,67.9156
2025-03-14T09:30:02.770Z,-11.0109,3.7234,91.2222
2025-03-14T09:30:02.780Z,-15.5940,7.1027,-90.5028
2025-03-14T09:30:02.790Z,-20.7947,8.7001,-99.5290
2025-03-14T09:30:02.800Z,-24.2853,10.1377,-155.5340
2025-03-14T09:30:02.810Z,-26.9618,11.0121,-145.3689
2025-03-14T09:30:02.820Z,-28.6811,13.9104,91.0018
2025-03-14T09:30:02.830Z,-30.4966,14.5987,-11.2277
2025-03-14T09:30:02.840Z,-33.7702,14.5568,-57.9565
2025-03-14T09:30:02.850Z,-38.1684,14.5920,-214.5503
2025-03-14T09:30:02.860Z,-41.1613,15.7520,60.7570
2025-03-14T09:30:02.870Z,-42.2227,17.0930,178.7600
2025-03-14T09:30:02.880Z,-43.8816,18.0839,135.0789
2025-03-14T09:30:02.890Z,-44.1977,18.5919,38.4858
2025-03-14T09:30:02.900Z,-44.3819,20.7187,104.8892
2025-03-14T09:30:02.910Z,-46.6035,21.2289,47.2626
2025-03-14T09:30:02.920Z,-47.2234,21.4008,-19.4931
2025-03-14T09:30:02.930Z,-48.4141,21.0423,-4.9016
2025-03-14T09:30:02.940Z,-50.1000,21.0013,-15.4966
2025-03-14T09:30:02.950Z,-53.3892,22.7099,-21.6002
2025-03-14T09:30:02.960Z,-55.2640,23.7577,29.1273
2025-03-14T09:30:02.970Z,-56.1879,23.4571,55.3192
2025-03-14T09:30:02.980Z,-55.4521,24.2095,-198.3077
2025-03-14T09:30:02.990Z,-54.0916,23.4934,-125.6809
2025-03-14T09:30:03.000Z,-56.3605,24.2954,-154.4329
2025-03-14T09:30:03.010Z,-59.9293,25.5442,-5.9874
2025-03-14T09:30:03.020Z,-62.3961,24.6948,-0.1644
2025-03-14T09:30:03.030Z,-65.5528,24.2413,-115.9603
2025-03-14T09:30:03.040Z,-66.5574,23.2761,-112.0262
2025-03-14T09:30:03.050Z,-66.9749,22.0120,-188.7110
2025-03-14T09:30:03.060Z,-66.8382,21.8852,8.5415
2025-03-14T09:30:03.070Z,-68.0689,21.1724,-15.8840
2025-03-14T09:30:03.080Z,-69.8154,20.4712,-228.6704
2025-03-14T09:30:03.090Z,-70.4129,20.5664,128.8003
2025-03-14T09:30:03.100Z,-69.3812,20.6267,-51.3120
2025-03-14T09:30:03.110Z,-66.1278,21.0162,-35.8402
2025-03-14T09:30:03.120Z,-64.8948,21.3607,17.3926
2025-03-14T09:30:03.130Z,-63.3118,22.8823,-5.0693
2025-03-14T09:30:03.140Z,-61.1037,25.1629,85.1381
2025-03-14T09:30:03.150Z,-59.8426,24.1257,-40.2325
2025-03-14T09:30:03.160Z,-58.4085,24.3881,6.0681
2025-03-14T09:30:03.170Z,-58.3743,23.7217,4.0473
2025-03-14T09:30:03.180Z,-57.3605,23.0010,-89.4651
2025-03-14T09:30:03.190Z,-53.4985,23.9636,250.9888
2025-03-14T09:30:03.200Z,-53.0122,21.6624,-15.3360
2025-03-14T09:30:03.210Z,-51.7253,19.2342,-49.8995
2025-03-14T09:30:03.220Z,-51.0542,17.3599,-102.6324
2025-03-14T09:30:03.230Z,-49.1464,15.4766,17.6565
2025-03-14T09:30:03.240Z,-48.4708,12.9431,-14.1592
2025-03-14T09:30:03.250Z,-45.0832,12.3279,-17.9360
2025-03-14T09:30:03.260Z,-43.2384,12.9252,-183.6189
2025-03-14T09:30:03.270Z,-41.7328,12.9358,-30.4995
2025-03-14T09:30:03.280Z,-38.5868,12.9868,132.4977
2025-03-14T09:30:03.290Z,-35.8688,10.9050,-152.5338
2025-03-14T09:30:03.300Z,-32.6424,8.5421,143.6649
2025-03-14T09:30:03.310Z,-31.3629,8.3278,19.9337
2025-03-14T09:30:03.320Z,-29.7191,8.7350,129.1500
2025-03-14T09:30:03.330Z,-25.2668,7.3911,-88.1733
2025-03-14T09:30:03.340Z,-21.6532,6.6133,-129.3638
2025-03-14T09:30:03.350Z,-19.8391,5.1112,-98.3543
2025-03-14T09:30:03.360Z,-14.9260,2.5775,62.1779
2025-03-14T09:30:03.370Z,-10.5084,0.8032,27.2750
2025-03-14T09:30:03.380Z,-7.0846,-1.1245,-216.3802
2025-03-14T09:30:03.390Z,-2.4770,-4.7723,-155.0451
2025-03-14T09:30:03.400Z,3.0277,-5.5945,-74.0287
2025-03-14T09:30:03.410Z,6.7889,-8.3548,-67.3533
2025-03-14T09:30:03.420Z,11.8787,-13.3486,92.2199
2025-03-14T09:30:03.430Z,15.7367,-16.7988,68.5733
2025-03-14T09:30:03.440Z,20.3253,-19.7946,-42.5546
2025-03-14T09:30:03.450Z,22.3433,-22.8089,42.6692
2025-03-14T09:30:03.460Z,26.7454,-25.5742,36.5548
2025-03-14T09:30:03.470Z,30.8792,-28.0187,75.1055
2025-03-14T09:30:03.480Z,35.1202,-29.5001,-148.3086
2025-03-14T09:30:03.490Z,37.9883,-32.2876,-62.3001
2025-03-14T09:30:03.500Z,40.8803,-34.2255,-118.4295
2025-03-14T09:30:03.510Z,45.8036,-34.8837,35.7510
2025-03-14T09:30:03.520Z,50.4013,-34.4618,-5.6295
2025-03-14T09:30:03.530Z,52.2502,-36.7876,-77.4810
2025-03-14T09:30:03.540Z,54.5249,-37.1059,90.8527
2025-03-14T09:30:03.550Z,56.9612,-38.1955,-5.4276
2025-03-14T09:30:03.560Z,57.6584,-38.6223,57.2149
2025-03-14T09:30:03.570Z,61.7052,-40.2745,-18.7333
2025-03-14T09:30:03.580Z,62.9159,-41.3678,22.2329
2025-03-14T09:30:03.590Z,63.5594,-41.4791,51.6191
2025-03-14T09:30:03.600Z,63.2332,-40.6621,-24.8059
2025-03-14T09:30:03.610Z,62.7572,-40.2078,-63.8321
2025-03-14T09:30:03.620Z,61.4926,-38.5804,64.7729
2025-03-14T09:30:03.630Z,59.6061,-38.7263,99.6089
2025-03-14T09:30:03.640Z,56.2188,-38.0477,4.3308
2025-03-14T09:30:03.650Z,54.6711,-38.3818,-108.4134
2025-03-14T09:30:03.660Z,53.9662,-39.4631,-185.3617
2025-03-14T09:30:03.670Z,53.7892,-37.7956,137.7708
2025-03-14T09:30:03.680Z,52.9921,-37.7368,-29.6520
2025-03-14T09:30:03.690Z,52.4390,-39.6771,40.0330
2025-03-14T09:30:03.700Z,51.6532,-38.3377,-128.8673
2025-03-14T09:30:03.710Z,48.6360,-37.8375,130.4736
2025-03-14T09:30:03.720Z,47.4031,-39.6361,190.3000
2025-03-14T09:30:03.730Z,44.1597,-40.0365,125.0153
2025-03-14T09:30:03.740Z,40.9293,-40.1274,-41.4510
2025-03-14T09:30:03.750Z,36.6680,-40.5675,-202.3781
2025-03-14T09:30:03.760Z,33.1617,-40.6577,189.0993
2025-03-14T09:30:03.770Z,29.7651,-39.8801,32.7092
2025-03-14T09:30:03.780Z,26.2191,-39.1755,81.2780
2025-03-14T09:30:03.790Z,23.8799,-37.9398,126.7451
2025-03-14T09:30:03.800Z,20.7354,-38.1747,85.0989
2025-03-14T09:30:03.810Z,17.1300,-37.9697,34.7139
2025-03-14T09:30:03.820Z,12.7932,-36.3253,-148.0127
2025-03-14T09:30:03.830Z,9.9898,-35.7657,-119.5700
2025-03-14T09:30:03.840Z,7.3801,-34.3293,-1.9650
2025-03-14T09:30:03.850Z,4.2754,-32.8369,-28.7042
2025-03-14T09:30:03.860Z,0.2212,-30.6653,132.1654
2025-03-14T09:30:03.870Z,-1.6655,-29.7697,254.2927
2025-03-14T09:30:03.880Z,-3.3599,-28.8131,97.9040
2025-03-14T09:30:03.890Z,-6.9814,-29.6938,48.1073
2025-03-14T09:30:03.900Z,-9.3109,-28.9486,-77.7810
2025-03-14T09:30:03.910Z,-11.6013,-25.4992,75.8961
2025-03-14T09:30:03.920Z,-15.7032,-24.8179,-39.4246
2025-03-14T09:30:03.930Z,-20.0093,-24.0533,27.9726
2025-03-14T09:30:03.940Z,-23.8382,-23.9814,-58.3468
2025-03-14T09:30:03.950Z,-27.0033,-23.6837,-187.9705
2025-03-14T09:30:03.960Z,-30.1812,-23.2521,36.2719
2025-03-14T09:30:03.970Z,-33.6709,-23.6087,-84.2226
2025-03-14T09:30:03.980Z,-37.7444,-22.3658,45.4107
2025-03-14T09:30:03.990Z,-39.2559,-21.1764,-84.4454
2025-03-14T09:30:04.000Z,-42.9460,-17.5854,19.8358
2025-03-14T09:30:04.010Z,-44.6570,-15.3868,-109.4878
2025-03-14T09:30:04.020Z,-45.9160,-12.4314,-59.9119
2025-03-14T09:30:04.030Z,-48.3015,-9.7580,-83.4382
2025-03-14T09:30:04.040Z,-47.2916,-8.2602,29.0734
2025-03-14T09:30:04.050Z,-47.2114,-8.5066,-163.6035
2025-03-14T09:30:04.060Z,-46.0572,-6.7789,21.4015
2025-03-14T09:30:04.070Z,-46.7180,-4.2431,-41.0998
2025-03-14T09:30:04.080Z,-48.7268,-0.4532,26.1610
2025-03-14T09:30:04.090Z,-48.9199,2.8909,-12.0979
2025-03-14T09:30:04.100Z,-49.4667,5.5485,-58.2396
2025-03-14T09:30:04.110Z,-50.0228,8.4601,-18.1082
2025-03-14T09:30:04.120Z,-49.7821,9.6230,113.4724
2025-03-14T09:30:04.130Z,-52.0654,10.3936,-122.3794
2025-03-14T09:30:04.140Z,-52.7137,14.5927,-55.6524
